type,client,tx,amount
deposit,91,7772,532.7408
deposit,335,7773,366.7621
deposit,97,7774,143.7179
deposit,591,7775,79.6643
deposit,87,7776,657.8388
deposit,931,7777,937.5162
deposit,836,7778,39.1280
deposit,825,7779,288.5204
deposit,778,7780,836.6084
deposit,52,7781,353.1256
deposit,571,7782,93.8976
deposit,807,7783,125.9690
deposit,451,7784,481.4014
deposit,215,7785,871.6586
deposit,110,7786,189.0339
deposit,700,7787,977.9131
deposit,96,7788,217.1969
deposit,416,7789,600.1877
deposit,951,7790,985.6084
deposit,947,7791,98.5491
deposit,123,7792,624.1955
deposit,791,7793,763.0198
deposit,675,7794,405.7578
deposit,73,7795,316.1476
deposit,641,7796,863.8796
deposit,61,7797,401.0534
deposit,132,7798,882.0883
deposit,861,7799,303.6679
deposit,330,7800,111.4500
deposit,904,7801,365.3507
deposit,657,7802,266.0231
deposit,737,7803,820.7596
deposit,418,7804,742.5174
deposit,580,7805,260.8359
deposit,578,7806,260.4837
deposit,868,7807,114.6273
deposit,208,7808,473.6822
deposit,225,7809,791.6065
deposit,200,7810,620.4617
deposit,493,7811,595.2311
deposit,66,7812,894.0168
deposit,848,7813,189.7283
deposit,110,7814,364.4548
deposit,154,7815,80.4983
deposit,701,7816,91.5194
deposit,687,7817,476.4002
deposit,142,7818,346.4647
deposit,454,7819,67.4076
deposit,978,7820,323.0474
deposit,401,7821,410.3345
deposit,996,7822,511.3731
deposit,913,7823,730.0652
deposit,744,7824,803.5424
deposit,500,7825,637.0864
deposit,228,7826,530.3220
deposit,900,7827,715.8441
deposit,21,7828,488.1323
deposit,578,7829,710.7083
deposit,974,7830,258.7494
deposit,260,7831,602.5368
deposit,948,7832,800.5063
deposit,905,7833,282.9585
deposit,580,7834,701.3751
deposit,622,7835,160.3583
deposit,53,7836,622.8769
deposit,315,7837,970.6235
deposit,707,7838,166.8798
deposit,378,7839,263.0982
deposit,760,7840,420.6497
deposit,536,7841,133.9921
deposit,374,7842,123.8151
deposit,758,7843,824.9189
deposit,111,7844,465.7975
deposit,796,7845,39.0680
deposit,233,7846,539.1056
deposit,879,7847,983.1668
deposit,630,7848,239.0648
deposit,608,7849,205.2743
deposit,676,7850,391.3128
deposit,172,7851,533.4274
deposit,246,7852,353.1174
deposit,208,7853,212.8252
deposit,678,7854,17.1599
deposit,623,7855,317.2130
deposit,689,7856,80.8149
deposit,217,7857,95.1980
deposit,114,7858,98.0969
deposit,64,7859,223.2343
deposit,877,7860,454.6675
deposit,291,7861,175.0323
deposit,996,7862,61.1842
deposit,130,7863,80.3592
deposit,590,7864,863.2676
deposit,339,7865,698.1821
deposit,581,7866,297.4117
deposit,781,7867,294.8536
deposit,116,7868,884.9592
deposit,755,7869,324.9909
deposit,415,7870,935.4496
deposit,641,7871,755.8348
deposit,974,7872,888.7401
deposit,119,7873,405.9493
deposit,981,7874,303.0748
deposit,91,7875,836.0290
deposit,485,7876,965.0283
deposit,311,7877,794.6337
deposit,953,7878,904.4283
deposit,121,7879,188.0551
deposit,621,7880,911.6653
deposit,511,7881,895.7843
deposit,271,7882,557.5614
deposit,675,7883,293.0008
deposit,613,7884,957.6828
deposit,849,7885,432.4146
deposit,598,7886,865.0072
deposit,708,7887,776.3082
deposit,247,7888,943.8382
deposit,66,7889,398.1006
deposit,19,7890,142.8852
deposit,968,7891,526.0799
deposit,876,7892,628.2676
deposit,882,7893,718.8371
deposit,429,7894,279.9377
deposit,364,7895,12.0463
deposit,482,7896,157.3754
deposit,962,7897,792.4483
deposit,279,7898,721.8122
deposit,46,7899,356.7342
deposit,769,7900,105.9061
deposit,232,7901,164.8795
deposit,997,7902,637.6369
deposit,82,7903,163.8049
deposit,186,7904,137.2475
deposit,148,7905,821.7756
deposit,951,7906,111.4406
deposit,723,7907,834.2414
deposit,663,7908,161.8018
deposit,214,7909,420.9725
deposit,856,7910,267.0043
deposit,10,7911,647.7809
deposit,771,7912,371.2406
deposit,510,7913,900.7550
deposit,656,7914,374.9582
deposit,354,7915,11.8522
deposit,244,7916,719.0104
deposit,843,7917,534.4512
deposit,690,7918,899.0486
deposit,718,7919,321.2550
deposit,257,7920,154.2144
deposit,43,7921,807.4101
deposit,887,7922,434.9048
deposit,621,7923,643.0252
deposit,644,7924,350.0555
deposit,128,7925,441.9786
deposit,709,7926,868.9862
deposit,824,7927,417.4824
deposit,325,7928,848.1443
deposit,614,7929,268.5164
deposit,53,7930,877.4907
deposit,76,7931,714.7023
deposit,600,7932,417.8148
deposit,115,7933,559.5378
deposit,317,7934,50.0515
deposit,247,7935,175.9980
deposit,598,7936,144.7054
deposit,279,7937,17.5445
deposit,483,7938,299.0021
deposit,699,7939,861.9685
deposit,864,7940,959.8031
deposit,446,7941,936.3779
deposit,792,7942,656.1844
deposit,930,7943,79.6903
deposit,890,7944,827.9410
deposit,370,7945,329.2548
deposit,159,7946,926.8107
deposit,95,7947,704.3347
deposit,417,7948,895.0303
deposit,201,7949,99.2759
deposit,347,7950,271.2882
deposit,609,7951,698.5772
deposit,360,7952,207.2810
deposit,821,7953,720.9622
deposit,12,7954,749.9003
deposit,17,7955,459.2434
deposit,892,7956,426.5114
deposit,235,7957,355.2323
deposit,292,7958,888.7461
deposit,279,7959,204.4696
deposit,106,7960,90.7052
deposit,973,7961,629.2414
deposit,413,7962,560.2834
deposit,864,7963,949.8737
deposit,605,7964,203.3890
deposit,251,7965,444.0002
deposit,758,7966,115.7635
deposit,177,7967,548.1933
deposit,874,7968,263.2743
deposit,460,7969,873.8101
deposit,555,7970,124.4506
deposit,585,7971,806.9949
deposit,347,7972,698.3962
deposit,736,7973,961.7642
deposit,764,7974,712.6154
deposit,243,7975,473.1645
deposit,105,7976,921.8053
deposit,901,7977,75.6211
deposit,560,7978,742.3901
deposit,636,7979,288.7998
deposit,106,7980,555.3088
deposit,367,7981,436.2221
deposit,877,7982,390.8292
deposit,22,7983,122.9138
deposit,270,7984,358.1959
deposit,327,7985,859.7087
deposit,255,7986,291.7119
deposit,724,7987,378.6522
deposit,3,7988,675.4835
deposit,508,7989,661.6572
deposit,64,7990,904.3941
deposit,335,7991,175.9479
deposit,283,7992,276.0369
deposit,84,7993,635.2010
deposit,368,7994,305.3711
deposit,795,7995,235.3113
deposit,274,7996,241.7304
deposit,951,7997,91.1877
deposit,601,7998,860.1603
deposit,123,7999,55.5456
deposit,593,8000,988.1457
deposit,101,8001,761.3174
deposit,257,8002,146.5448
deposit,21,8003,139.0740
deposit,281,8004,447.2338
deposit,81,8005,983.2216
deposit,48,8006,506.1361
deposit,88,8007,386.1132
deposit,373,8008,628.8828
deposit,9,8009,913.9049
deposit,1,8010,261.1261
deposit,265,8011,481.7250
deposit,291,8012,788.0185
deposit,300,8013,898.1706
deposit,749,8014,400.7043
deposit,149,8015,271.5830
deposit,947,8016,81.1659
deposit,291,8017,892.5526
deposit,951,8018,447.5401
deposit,308,8019,209.4279
deposit,957,8020,698.6487
deposit,825,8021,75.6685
deposit,515,8022,887.4912
deposit,759,8023,477.9258
deposit,727,8024,553.1681
deposit,77,8025,814.3290
deposit,327,8026,74.2444
deposit,974,8027,515.2452
deposit,21,8028,198.4824
deposit,110,8029,252.4806
deposit,879,8030,598.5271
deposit,252,8031,200.4567
deposit,176,8032,375.7083
deposit,353,8033,156.4281
deposit,744,8034,781.4411
deposit,778,8035,318.7951
deposit,949,8036,550.8317
deposit,508,8037,830.3797
deposit,387,8038,940.5683
deposit,992,8039,774.4777
deposit,325,8040,672.4786
deposit,214,8041,50.2378
deposit,84,8042,183.8254
deposit,195,8043,629.5588
deposit,871,8044,848.6272
deposit,420,8045,307.9177
deposit,958,8046,366.4577
deposit,645,8047,146.5216
deposit,108,8048,15.7529
deposit,808,8049,814.5092
deposit,418,8050,881.2855
deposit,990,8051,257.1056
deposit,393,8052,521.0408
deposit,771,8053,573.5456
deposit,739,8054,589.5395
deposit,993,8055,491.8921
deposit,929,8056,495.0910
deposit,248,8057,636.4822
deposit,753,8058,510.6366
deposit,965,8059,715.3150
deposit,796,8060,279.3965
deposit,427,8061,201.1468
deposit,718,8062,171.0575
deposit,333,8063,433.8390
deposit,900,8064,879.8014
deposit,515,8065,976.0793
deposit,730,8066,575.0308
deposit,463,8067,403.9879
deposit,724,8068,442.0455
deposit,312,8069,959.7566
deposit,40,8070,746.4456
deposit,984,8071,96.6712
deposit,455,8072,133.9214
deposit,5,8073,635.4297
deposit,418,8074,970.1932
deposit,342,8075,854.8792
deposit,452,8076,441.6957
deposit,459,8077,898.1999
deposit,956,8078,434.8394
deposit,566,8079,461.2413
deposit,929,8080,704.6094
deposit,188,8081,729.0287
deposit,225,8082,608.4344
deposit,368,8083,689.1675
deposit,222,8084,272.5885
deposit,679,8085,179.8076
deposit,489,8086,383.0424
deposit,818,8087,534.2705
deposit,244,8088,606.1082
deposit,524,8089,882.5091
deposit,524,8090,910.0695
deposit,565,8091,668.1991
deposit,563,8092,282.1015
deposit,647,8093,553.0097
deposit,577,8094,408.6347
deposit,830,8095,62.9240
deposit,499,8096,797.5041
deposit,555,8097,35.8729
deposit,1,8098,285.3575
deposit,171,8099,777.9849
deposit,901,8100,273.1757
deposit,20,8101,690.5673
deposit,21,8102,369.2658
deposit,733,8103,540.8960
deposit,332,8104,769.4842
deposit,176,8105,402.7911
deposit,231,8106,118.5156
deposit,220,8107,121.8685
deposit,542,8108,878.5389
deposit,354,8109,846.9551
deposit,363,8110,650.1469
deposit,35,8111,843.9230
deposit,301,8112,749.6789
deposit,328,8113,975.8527
deposit,550,8114,458.0408
deposit,756,8115,859.3471
deposit,233,8116,60.4275
deposit,576,8117,721.9996
deposit,858,8118,394.4306
deposit,630,8119,784.7486
deposit,3,8120,994.2470
deposit,16,8121,940.4239
deposit,454,8122,500.0253
deposit,83,8123,893.9264
deposit,411,8124,425.5448
deposit,839,8125,798.3112
deposit,936,8126,974.7791
deposit,877,8127,301.5325
deposit,193,8128,959.1437
deposit,934,8129,327.6579
deposit,935,8130,471.0076
deposit,403,8131,638.2553
deposit,413,8132,827.7159
deposit,470,8133,732.4888
deposit,558,8134,262.3350
deposit,728,8135,543.7245
deposit,426,8136,853.1421
deposit,477,8137,738.9831
deposit,354,8138,760.6663
deposit,406,8139,75.2736
deposit,55,8140,758.1661
deposit,55,8141,421.2322
deposit,182,8142,258.9515
deposit,199,8143,291.4262
deposit,11,8144,523.8093
deposit,740,8145,669.8773
deposit,518,8146,920.4235
deposit,404,8147,942.7000
deposit,106,8148,723.6813
deposit,67,8149,109.1543
deposit,897,8150,347.5159
deposit,276,8151,258.7039
deposit,905,8152,449.2659
deposit,761,8153,72.0909
deposit,144,8154,970.4850
deposit,730,8155,275.2084
deposit,68,8156,126.9324
deposit,393,8157,59.6730
deposit,361,8158,130.4843
deposit,77,8159,65.2207
deposit,919,8160,531.0739
deposit,595,8161,686.0598
deposit,72,8162,587.9891
deposit,370,8163,774.2545
deposit,363,8164,951.8529
deposit,224,8165,801.1644
deposit,14,8166,709.0040
deposit,248,8167,889.2614
deposit,759,8168,80.6295
deposit,27,8169,977.9252
deposit,756,8170,170.5341
deposit,447,8171,625.7086
deposit,143,8172,607.8379
deposit,516,8173,24.5457
deposit,51,8174,413.7386
deposit,721,8175,185.9661
deposit,348,8176,511.6520
deposit,556,8177,610.2703
deposit,349,8178,714.4714
deposit,139,8179,27.6767
deposit,124,8180,563.7901
deposit,25,8181,624.5164
deposit,170,8182,325.4648
deposit,145,8183,49.2792
deposit,333,8184,343.8537
deposit,295,8185,208.9358
deposit,506,8186,501.3600
deposit,701,8187,42.2965
deposit,433,8188,596.5014
deposit,86,8189,627.6640
deposit,623,8190,792.1417
deposit,521,8191,152.7773
deposit,564,8192,833.9120
deposit,579,8193,470.5909
deposit,87,8194,487.2745
deposit,232,8195,602.0874
deposit,553,8196,790.5166
deposit,567,8197,302.4214
deposit,281,8198,98.2866
deposit,913,8199,341.5496
deposit,528,8200,376.5248
deposit,880,8201,15.3427
deposit,760,8202,718.3836
deposit,666,8203,638.2424
deposit,77,8204,685.0434
deposit,499,8205,136.0743
deposit,774,8206,900.4487
deposit,157,8207,498.6432
deposit,163,8208,464.3497
deposit,223,8209,937.8096
deposit,342,8210,700.5838
deposit,404,8211,500.1995
deposit,438,8212,853.1538
deposit,16,8213,635.5333
deposit,167,8214,844.4334
deposit,290,8215,32.5093
deposit,886,8216,379.5113
deposit,945,8217,623.3630
deposit,394,8218,708.9540
deposit,304,8219,172.1248
deposit,331,8220,353.8610
deposit,267,8221,438.9227
deposit,149,8222,418.1874
deposit,123,8223,479.7318
deposit,583,8224,721.1024
deposit,162,8225,811.4507
deposit,581,8226,174.6113
deposit,328,8227,881.1768
deposit,854,8228,732.7767
deposit,275,8229,744.7178
deposit,211,8230,439.0206
deposit,336,8231,489.1073
deposit,62,8232,124.6056
deposit,174,8233,249.7906
deposit,973,8234,982.4782
deposit,287,8235,50.3695
deposit,380,8236,279.9465
deposit,169,8237,116.6288
deposit,997,8238,134.4013
deposit,163,8239,868.1607
deposit,885,8240,796.4010
deposit,577,8241,218.7334
deposit,905,8242,119.4770
deposit,696,8243,602.9464
deposit,744,8244,629.5939
deposit,82,8245,404.0384
deposit,325,8246,986.4161
deposit,219,8247,579.8500
deposit,1000,8248,369.8285
deposit,81,8249,713.5546
deposit,14,8250,440.4736
deposit,456,8251,816.1799
deposit,507,8252,814.0503
deposit,227,8253,717.2557
deposit,728,8254,696.7469
deposit,848,8255,406.5364
deposit,349,8256,849.1364
deposit,915,8257,396.6870
deposit,184,8258,234.5039
deposit,208,8259,713.8905
deposit,449,8260,68.8320
deposit,395,8261,245.2016
deposit,410,8262,214.1958
deposit,176,8263,749.1255
deposit,859,8264,743.5360
deposit,487,8265,235.2295
deposit,168,8266,94.7232
deposit,74,8267,372.5436
deposit,172,8268,74.6251
deposit,279,8269,553.7575
deposit,672,8270,425.2298
deposit,132,8271,675.1496
deposit,495,8272,499.5087
deposit,474,8273,10.6453
deposit,386,8274,564.0929
deposit,958,8275,61.0934
deposit,889,8276,406.2981
deposit,838,8277,777.4420
deposit,139,8278,415.1171
deposit,1,8279,538.0809
deposit,448,8280,470.3395
deposit,818,8281,880.2323
deposit,850,8282,305.9718
deposit,391,8283,803.8467
deposit,890,8284,627.8646
deposit,932,8285,794.5039
deposit,130,8286,542.4165
deposit,347,8287,335.3172
deposit,963,8288,634.0789
deposit,486,8289,207.3135
deposit,509,8290,464.3000
deposit,934,8291,948.1810
deposit,595,8292,929.0138
deposit,631,8293,304.7893
deposit,496,8294,101.7187
deposit,575,8295,681.0891
deposit,44,8296,393.2852
deposit,273,8297,111.3828
deposit,834,8298,841.7136
deposit,365,8299,306.4423
deposit,651,8300,21.6873
deposit,372,8301,808.6929
deposit,861,8302,29.4436
deposit,678,8303,35.0572
deposit,926,8304,878.7772
deposit,140,8305,423.3940
deposit,850,8306,893.1683
deposit,243,8307,199.2723
deposit,596,8308,739.4510
deposit,718,8309,490.1430
deposit,506,8310,217.3767
deposit,962,8311,756.1261
deposit,362,8312,90.1208
deposit,419,8313,460.5559
deposit,226,8314,541.6069
deposit,270,8315,475.0752
deposit,828,8316,857.0212
deposit,539,8317,79.3905
deposit,670,8318,330.6858
deposit,765,8319,833.0264
deposit,379,8320,822.1751
deposit,725,8321,627.4367
deposit,764,8322,341.6413
deposit,328,8323,979.6570
deposit,8,8324,772.6631
deposit,38,8325,418.7550
deposit,177,8326,197.9566
deposit,936,8327,37.7491
deposit,464,8328,121.5466
deposit,924,8329,148.0901
deposit,340,8330,552.7564
deposit,763,8331,407.3762
deposit,279,8332,47.4632
deposit,781,8333,93.5472
deposit,437,8334,157.7581
deposit,476,8335,486.8929
deposit,570,8336,271.1225
deposit,817,8337,175.6086
deposit,203,8338,235.3281
deposit,731,8339,896.2179
deposit,209,8340,172.4654
deposit,156,8341,348.2550
deposit,975,8342,291.4303
deposit,253,8343,616.7031
deposit,509,8344,411.7257
deposit,276,8345,351.7025
deposit,13,8346,944.4808
deposit,107,8347,852.3320
deposit,929,8348,637.4152
deposit,293,8349,927.7454
deposit,300,8350,414.7297
deposit,684,8351,739.6237
deposit,202,8352,56.6080
deposit,197,8353,640.5988
deposit,223,8354,887.1602
deposit,666,8355,473.0002
deposit,931,8356,606.3450
deposit,565,8357,156.8057
deposit,904,8358,806.4670
deposit,705,8359,11.6859
deposit,677,8360,271.1073
deposit,403,8361,179.2929
deposit,355,8362,903.2503
deposit,37,8363,931.0583
deposit,171,8364,71.7024
deposit,304,8365,536.2789
deposit,346,8366,954.0073
deposit,355,8367,149.6747
deposit,358,8368,525.2794
deposit,400,8369,449.8403
deposit,692,8370,292.8362
deposit,146,8371,808.3222
deposit,375,8372,610.1830
deposit,545,8373,792.5552
deposit,593,8374,17.2718
deposit,307,8375,717.3678
deposit,387,8376,715.2364
deposit,526,8377,232.0463
deposit,684,8378,119.8573
deposit,193,8379,30.6077
deposit,611,8380,422.6789
deposit,509,8381,365.1153
deposit,62,8382,774.6223
deposit,555,8383,60.0736
deposit,460,8384,647.6892
deposit,120,8385,658.1539
deposit,382,8386,837.5394
deposit,323,8387,284.2290
deposit,520,8388,810.0379
deposit,179,8389,654.8798
deposit,134,8390,151.4021
deposit,804,8391,994.4576
deposit,881,8392,411.4090
deposit,861,8393,962.6143
deposit,782,8394,495.6808
deposit,729,8395,599.0023
deposit,13,8396,193.7850
deposit,1000,8397,655.9734
deposit,764,8398,727.3887
deposit,168,8399,633.9404
deposit,629,8400,983.0103
deposit,629,8401,721.0206
deposit,237,8402,592.7601
deposit,380,8403,922.4973
deposit,651,8404,932.5437
deposit,195,8405,438.5111
deposit,585,8406,361.7168
deposit,406,8407,43.2584
deposit,30,8408,676.2576
deposit,969,8409,527.4811
deposit,945,8410,945.0463
deposit,59,8411,728.7020
deposit,520,8412,422.6250
deposit,922,8413,19.9229
deposit,951,8414,635.0567
deposit,977,8415,168.5477
deposit,754,8416,337.8815
deposit,429,8417,220.0520
deposit,303,8418,316.7446
deposit,701,8419,76.0201
deposit,174,8420,420.4408
deposit,191,8421,943.0044
deposit,19,8422,151.9105
deposit,42,8423,198.1167
deposit,60,8424,548.4987
deposit,308,8425,836.4566
deposit,585,8426,961.6308
deposit,816,8427,777.9029
deposit,578,8428,713.0020
deposit,36,8429,487.4484
deposit,252,8430,555.4586
deposit,273,8431,171.0681
deposit,290,8432,528.5742
deposit,662,8433,822.3097
deposit,89,8434,672.0424
deposit,880,8435,889.4033
deposit,23,8436,445.7905
deposit,315,8437,805.8594
deposit,121,8438,609.2837
deposit,452,8439,549.9589
deposit,913,8440,307.1068
deposit,624,8441,112.1257
deposit,389,8442,642.5177
deposit,514,8443,84.1673
deposit,533,8444,119.2027
deposit,20,8445,723.1952
deposit,294,8446,195.2251
deposit,76,8447,887.9251
deposit,444,8448,15.5730
deposit,552,8449,893.2626
deposit,865,8450,697.9587
deposit,843,8451,101.0832
